cod_variedad,cod_articulo,cod_subclase,cod_clase,cod_subgrupo,cod_grupo
5816,111121,11112,1111,111,11
5817,111121,11112,1111,111,11
5818,111121,,,,
5819,111121,,,,
5820,111121,11112,1111,111,11
5821,111121,11112,1111,111,11
5822,111121,11112,1111,111,11
5823,111121,11112,1111,111,11
5824,111121,11112,1111,111,11
5825,111121,11112,1111,111,11
5826,111121,11112,1111,111,11
5827,111132,11113,1111,111,11
5828,111121,11112,1111,111,11
5829,111121,11112,1111,111,11
5830,111121,11112,1111,111,11
5831,111121,11112,1111,111,11
5832,111121,11112,1111,111,11
5833,111121,11112,1111,111,11
5834,11132,1113,111,11,1
5835,11121,1112,111,11,1
5837,111121,11112,1111,111,11
5838,111121,11112,1111,111,11
5839,11221,1122,112,11,1
5842,11213,1121,112,11,1
5843,11212,1121,112,11,1
5844,11841,1184,118,11,1
5845,94121,9412,941,94,9
5847,62311,6231,623,62,6
5848,111121,11112,1111,111,11
5850,12231,1223,122,12,1
5851,123211,,,,
5852,111121,11112,1111,111,11
5853,111121,11112,1111,111,11
5854,111121,,,,
5855,111121,11112,1111,111,11
5856,111121,11112,1111,111,11
5857,111121,11112,1111,111,11
5858,111121,11112,1111,111,11
5859,111121,11112,1111,111,11
5860,111121,11112,1111,111,11
5861,111121,11112,1111,111,11
5862,127111,,,,
5863,111132,11113,1111,111,11
5864,11941,1194,119,11,1
5865,111121,11112,1111,111,11
5866,123111,12311,1231,123,12
5867,11821,1182,118,11,1
5868,52111,5211,521,52,5
5869,111121,,,,
5870,121321,12132,1213,121,12
5871,12221,1222,122,12,1
5873,94211,9421,942,94,9
5875,11921,1192,119,11,1
5876,11921,1192,119,11,1
5877,111132,11113,1111,111,11
5878,104111,10411,1041,104,10
5879,111121,,,,
5880,111121,,,,
5881,111121,11112,1111,111,11
5882,11113,1111,111,11,1
5883,12131,1213,121,12,1
5884,121321,,,,
5886,111121,11112,1111,111,11
5888,111121,11112,1111,111,11
5889,121321,12132,1213,121,12
5890,61171,,,,
5892,111121,11112,1111,111,11
5893,111121,11112,1111,111,11
5894,111121,11112,1111,111,11
5896,72411,,,,
5897,111121,11112,1111,111,11
5898,111121,11112,1111,111,11
5899,111121,11112,1111,111,11
5900,111121,11112,1111,111,11
5901,111121,11112,1111,111,11
5902,111121,11112,1111,111,11
5903,111121,11112,1111,111,11
5904,111121,11112,1111,111,11
5905,101121,10112,1011,101,10
5907,11821,1182,118,11,1
5908,11621,1162,116,11,1
5910,111121,11112,1111,111,11
5911,111121,11112,1111,111,11
5912,111121,11112,1111,111,11
5913,111121,11112,1111,111,11
5914,11611,1161,116,11,1
5915,111121,11112,1111,111,11
5918,111121,11112,1111,111,11
5919,111121,11112,1111,111,11
5920,111121,11112,1111,111,11
5921,111121,11112,1111,111,11
5922,111121,11112,1111,111,11
5923,111121,11112,1111,111,11
5924,72111,7211,721,72,7
5925,111121,11112,1111,111,11
5926,94121,9412,941,94,9
5927,111121,11112,1111,111,11
5928,111121,11112,1111,111,11
5929,11831,1183,118,11,1
5930,11831,,,,
5931,11461,1146,114,11,1
5932,11111,1111,111,11,1
5933,111121,11112,1111,111,11
5934,111121,11112,1111,111,11
5935,111121,11112,1111,111,11
5936,111121,11112,1111,111,11
5937,105111,,,,
5938,105111,,,,
5939,62311,6231,623,62,6
5940,111121,11112,1111,111,11
5941,111121,11112,1111,111,11
5943,111121,11112,1111,111,11
5944,111121,11112,1111,111,11
5945,111121,11112,1111,111,11
5946,111121,11112,1111,111,11
5947,111121,11112,1111,111,11
5948,111121,11112,1111,111,11
5949,111121,11112,1111,111,11
5950,111121,11112,1111,111,11
5951,51141,5114,511,51,5
5952,111121,11112,1111,111,11
5953,111121,11112,1111,111,11
5954,111121,11112,1111,111,11
5955,72111,,,,
5956,111121,11112,1111,111,11
5957,101121,10112,1011,101,10
5958,11113,1111,111,11,1
5959,11212,1121,112,11,1
5960,111121,11112,1111,111,11
5961,111121,11112,1111,111,11
5962,111121,11112,1111,111,11
5963,94121,9412,941,94,9
5965,12231,1223,122,12,1
5966,111121,11112,1111,111,11
5967,111121,11112,1111,111,11
5968,111121,11112,1111,111,11
5969,62311,6231,623,62,6
5970,111121,11112,1111,111,11
5971,61171,6117,611,61,6
5973,111121,11112,1111,111,11
5974,111121,11112,1111,111,11
5975,111121,11112,1111,111,11
5976,111121,,,,
5978,111121,11112,1111,111,11
5979,72111,7211,721,72,7
5980,72111,7211,721,72,7
5981,72111,7211,721,72,7
5982,111121,11112,1111,111,11
5983,111121,,,,
5984,111121,11112,1111,111,11
5985,111121,,,,
5986,111121,11112,1111,111,11
5987,111121,11112,1111,111,11
5988,111121,11112,1111,111,11
5989,61171,,,,
5990,111121,11112,1111,111,11
5991,111121,,,,
5992,111121,,,,
5993,111121,11112,1111,111,11
5994,111121,,,,
5995,111121,11112,1111,111,11
5996,111121,11112,1111,111,11
5998,121321,12132,1213,121,12
5999,111121,11112,1111,111,11
6000,43111,4311,431,43,4
6001,55100,5510,551,55,5
6002,55211,5521,552,55,5
6003,55211,5521,552,55,5
6004,111121,11112,1111,111,11
6005,61171,6117,611,61,6
6006,61171,,,,
6007,111121,11112,1111,111,11
6008,111121,11112,1111,111,11
6009,111121,11112,1111,111,11
6010,111121,11112,1111,111,11
6011,111121,11112,1111,111,11
6012,11113,1111,111,11,1
6013,111121,11112,1111,111,11
6014,111121,11112,1111,111,11
6015,111121,,,,
6016,111121,11112,1111,111,11
6017,111121,11112,1111,111,11
6018,111121,,,,
6019,111121,11112,1111,111,11
6020,111121,11112,1111,111,11
6021,111132,11113,1111,111,11
6022,111121,11112,1111,111,11
6024,111121,11112,1111,111,11
6025,111121,,,,
6027,111121,11112,1111,111,11
6029,111121,11112,1111,111,11
6030,11821,1182,118,11,1
6031,11821,1182,118,11,1
6032,95121,9512,951,95,9
6033,11121,1112,111,11,1
6034,111121,11112,1111,111,11
6035,111121,11112,1111,111,11
6036,111121,11112,1111,111,11
6037,72111,7211,721,72,7
6038,111121,11112,1111,111,11
6039,72311,7231,723,72,7
6040,111121,11112,1111,111,11
6041,111121,11112,1111,111,11
6042,111121,,,,
6043,111121,11112,1111,111,11
6044,111121,11112,1111,111,11
6045,93111,9311,931,93,9
6048,95411,9541,954,95,9
6049,95411,9541,954,95,9
6050,55211,5521,552,55,5
6051,105111,10511,1051,105,10
6052,123211,12321,1232,123,12
6053,111121,11112,1111,111,11
6054,111121,,,,
6055,111121,11112,1111,111,11
6056,111121,11112,1111,111,11
6057,111121,11112,1111,111,11
6058,111121,11112,1111,111,11
6059,111121,11112,1111,111,11
6060,93411,9341,934,93,9
6062,62311,6231,623,62,6
6065,62311,6231,623,62,6
6068,11211,1121,112,11,1
6069,11214,1121,112,11,1
6071,11311,1131,113,11,1
6072,61171,6117,611,61,6
6073,111121,11112,1111,111,11
6074,111121,11112,1111,111,11
6076,111121,11112,1111,111,11
6077,111121,11112,1111,111,11
6078,111121,11112,1111,111,11
6079,111121,11112,1111,111,11
6080,111121,11112,1111,111,11
6081,111121,11112,1111,111,11
6082,111121,11112,1111,111,11
6083,111121,11112,1111,111,11
6084,111121,11112,1111,111,11
6085,111121,11112,1111,111,11
6086,111121,11112,1111,111,11
6088,111121,11112,1111,111,11
6089,111121,11112,1111,111,11
6090,45211,4521,452,45,4
6091,111121,11112,1111,111,11
6093,111121,11112,1111,111,11
6095,111121,11112,1111,111,11
6097,111121,,,,
6098,111121,11112,1111,111,11
6099,111121,,,,
6100,72111,7211,721,72,7
6101,121311,12131,1213,121,12
6102,111121,11112,1111,111,11
6103,111121,11112,1111,111,11
6104,111121,11112,1111,111,11
6105,12231,1223,122,12,1
6106,11111,1111,111,11,1
6107,95411,9541,954,95,9
6108,95411,9541,954,95,9
6109,95311,9531,953,95,9
6110,111121,11112,1111,111,11
6111,111121,11112,1111,111,11
6112,111121,11112,1111,111,11
6113,111121,11112,1111,111,11
6114,111121,11112,1111,111,11
6115,111121,11112,1111,111,11
6116,111121,11112,1111,111,11
6117,111121,11112,1111,111,11
6118,111121,11112,1111,111,11
6119,111121,11112,1111,111,11
6120,111121,,,,
6121,111121,11112,1111,111,11
6122,111121,,,,
6123,111121,,,,
6124,111121,11112,1111,111,11
6125,94121,9412,941,94,9
6126,55211,5521,552,55,5
6127,111121,11112,1111,111,11
6128,111121,11112,1111,111,11
6129,111121,11112,1111,111,11
6131,111121,11112,1111,111,11
6132,111121,11112,1111,111,11
6133,111121,11112,1111,111,11
6134,111121,11112,1111,111,11
6135,111121,11112,1111,111,11
6136,111121,11112,1111,111,11
6137,111121,11112,1111,111,11
6138,111121,11112,1111,111,11
6139,111121,11112,1111,111,11
6140,105111,10511,1051,105,10
6141,105111,10511,1051,105,10
6142,111121,11112,1111,111,11
6143,111121,11112,1111,111,11
6144,62311,6231,623,62,6
6145,111121,11112,1111,111,11
6146,111121,11112,1111,111,11
6147,111121,11112,1111,111,11
6148,111121,11112,1111,111,11
6149,111121,11112,1111,111,11
6151,111121,11112,1111,111,11
6152,111121,11112,1111,111,11
6153,111121,11112,1111,111,11
6155,111121,11112,1111,111,11
6156,111121,11112,1111,111,11
6157,11321,1132,113,11,1
6158,111121,,,,
6159,111121,11112,1111,111,11
6160,54121,5412,541,54,5
6161,72111,,,,
6162,111121,11112,1111,111,11
6163,111121,11112,1111,111,11
6164,72111,7211,721,72,7
6165,111121,11112,1111,111,11
6167,12231,1223,122,12,1
6168,72111,7211,721,72,7
6170,91112,9111,911,91,9
6171,55211,5521,552,55,5
6172,111121,11112,1111,111,11
6173,111121,11112,1111,111,11
6174,111121,11112,1111,111,11
6175,111121,11112,1111,111,11
6176,43211,4321,432,43,4
6177,111121,11112,1111,111,11
6178,111121,11112,1111,111,11
6180,72111,7211,721,72,7
6181,62111,6211,621,62,6
6182,111121,11112,1111,111,11
6183,111121,11112,1111,111,11
6184,111121,11112,1111,111,11
6185,111121,,,,
6186,111121,11112,1111,111,11
6187,72311,,,,
6188,11221,,,,
6189,95411,9541,954,95,9
6190,111121,11112,1111,111,11
6191,111121,11112,1111,111,11
6192,111121,11112,1111,111,11
6193,111121,,,,
6194,111121,11112,1111,111,11
6196,111121,11112,1111,111,11
6197,111121,11112,1111,111,11
6198,111121,11112,1111,111,11
6199,11221,1122,112,11,1
6200,43211,4321,432,43,4
6201,72311,7231,723,72,7
6202,111121,11112,1111,111,11
6203,43211,,,,
6205,111121,11112,1111,111,11
6206,111121,11112,1111,111,11
6207,111121,11112,1111,111,11
6208,54121,5412,541,54,5
6209,54121,5412,541,54,5
6210,111121,11112,1111,111,11
6211,111121,11112,1111,111,11
6212,111121,11112,1111,111,11
6213,11411,1141,114,11,1
6214,111121,11112,1111,111,11
6215,111121,11112,1111,111,11
6216,111121,11112,1111,111,11
6217,62311,6231,623,62,6
6218,62311,6231,623,62,6
6219,44311,4431,443,44,4
6221,111121,11112,1111,111,11
6222,111121,11112,1111,111,11
6223,111121,,,,
6225,62311,6231,623,62,6
6226,111121,11112,1111,111,11
6227,111121,11112,1111,111,11
6228,111121,11112,1111,111,11
6229,111121,11112,1111,111,11
6230,111121,,,,
6231,111121,11112,1111,111,11
6232,111121,11112,1111,111,11
6233,111121,,,,
6234,111121,,,,
6235,111121,,,,
6236,111121,,,,
6237,95411,9541,954,95,9
6238,55211,5521,552,55,5
6239,105111,10511,1051,105,10
6240,11311,1131,113,11,1
6241,121211,12121,1212,121,12
6242,94121,9412,941,94,9
6243,111121,11112,1111,111,11
6244,111121,11112,1111,111,11
6245,111121,11112,1111,111,11
6246,94121,9412,941,94,9
6247,111132,11113,1111,111,11
6248,111121,11112,1111,111,11
6249,105111,10511,1051,105,10
6250,111121,11112,1111,111,11
6251,111121,11112,1111,111,11
6252,93111,,,,
6253,111121,11112,1111,111,11
6254,111121,11112,1111,111,11
6255,111121,11112,1111,111,11
6256,111121,11112,1111,111,11
6257,111121,11112,1111,111,11
6258,111121,11112,1111,111,11
6259,111121,11112,1111,111,11
6260,111121,11112,1111,111,11
6261,43111,4311,431,43,4
6262,111121,11112,1111,111,11
6263,111121,11112,1111,111,11
6264,111121,11112,1111,111,11
6265,111121,11112,1111,111,11
6267,111121,11112,1111,111,11
6268,111121,,,,
6269,111121,11112,1111,111,11
6272,111121,11112,1111,111,11
6273,111121,11112,1111,111,11
6274,11321,1132,113,11,1
6275,111121,11112,1111,111,11
6276,32111,3211,321,32,3
6277,111121,11112,1111,111,11
6278,51141,5114,511,51,5
6279,111121,11112,1111,111,11
6280,111121,11112,1111,111,11
6281,111121,11112,1111,111,11
6282,105111,10511,1051,105,10
6283,111121,11112,1111,111,11
6284,111121,11112,1111,111,11
6285,105111,10511,1051,105,10
6286,105111,10511,1051,105,10
6287,111121,11112,1111,111,11
6288,105111,10511,1051,105,10
6289,111121,11112,1111,111,11
6290,111121,11112,1111,111,11
6291,111121,11112,1111,111,11
6292,111121,11112,1111,111,11
6293,111121,11112,1111,111,11
6294,51141,5114,511,51,5
6295,111121,11112,1111,111,11
6296,111121,11112,1111,111,11
6297,111121,11112,1111,111,11
6298,111121,11112,1111,111,11
6299,111121,11112,1111,111,11
6300,111132,11113,1111,111,11
6301,121321,12132,1213,121,12
6302,11113,1111,111,11,1
6303,111121,11112,1111,111,11
6304,11941,1194,119,11,1
6305,111121,11112,1111,111,11
6306,111121,11112,1111,111,11
6307,111121,11112,1111,111,11
6308,111121,11112,1111,111,11
6309,32112,3211,321,32,3
6310,95111,9511,951,95,9
6311,93111,9311,931,93,9
6312,62111,6211,621,62,6
6313,111121,11112,1111,111,11
6314,111121,11112,1111,111,11
6315,111121,11112,1111,111,11
6316,111121,11112,1111,111,11
6317,111121,11112,1111,111,11
6318,111121,11112,1111,111,11
6319,111121,11112,1111,111,11
6320,111121,11112,1111,111,11
6321,111121,11112,1111,111,11
6322,111121,11112,1111,111,11
6323,111121,11112,1111,111,11
6324,111121,11112,1111,111,11
6325,111121,11112,1111,111,11
6326,111121,11112,1111,111,11
6327,62311,6231,623,62,6
6328,201116,20111,2011,201,20
6329,93111,9311,931,93,9
6330,111121,11112,1111,111,11
6331,111121,11112,1111,111,11
6332,111121,11112,1111,111,11
6333,101121,10112,1011,101,10
6334,111121,11112,1111,111,11
6335,111121,11112,1111,111,11
6336,111121,11112,1111,111,11
6337,111121,,,,
6338,11821,1182,118,11,1
6339,111121,11112,1111,111,11
6340,105111,10511,1051,105,10
6341,111121,11112,1111,111,11
6342,111121,11112,1111,111,11
6343,61171,6117,611,61,6
6344,111121,11112,1111,111,11
6345,51111,5111,511,51,5
6346,105111,10511,1051,105,10
6347,111121,11112,1111,111,11
6348,111121,11112,1111,111,11
6349,111121,11112,1111,111,11
6350,111121,11112,1111,111,11
6351,55222,,,,
6352,72111,,,,
6353,111121,11112,1111,111,11
6354,111121,11112,1111,111,11
6355,111121,11112,1111,111,11
6356,92211,,,,
6357,111121,11112,1111,111,11
6358,111121,11112,1111,111,11
6359,201116,20111,2011,201,20
6360,105111,10511,1051,105,10
6361,111121,,,,
6362,111121,11112,1111,111,11
6363,111121,11112,1111,111,11
6364,111121,,,,
6365,111121,11112,1111,111,11
6366,72111,7211,721,72,7
6367,105111,10511,1051,105,10
6368,111121,11112,1111,111,11
6369,111121,11112,1111,111,11
6370,111121,11112,1111,111,11
6371,11113,1111,111,11,1
6372,111121,11112,1111,111,11
6373,111121,11112,1111,111,11
6374,111121,11112,1111,111,11
6375,111121,11112,1111,111,11
6376,111121,11112,1111,111,11
6377,111121,11112,1111,111,11
6378,111121,11112,1111,111,11
6379,11113,1111,111,11,1
6380,111121,11112,1111,111,11
6381,111121,11112,1111,111,11
6382,11113,1111,111,11,1
6383,72111,7211,721,72,7
6384,111121,11112,1111,111,11
6385,111121,11112,1111,111,11
6386,111121,11112,1111,111,11
6387,111121,11112,1111,111,11
6388,111121,11112,1111,111,11
6389,111121,11112,1111,111,11
6390,111121,11112,1111,111,11
6391,111121,11112,1111,111,11
6392,105111,10511,1051,105,10
6393,111121,11112,1111,111,11
6394,111121,11112,1111,111,11
6395,111121,11112,1111,111,11
6396,111121,11112,1111,111,11
6397,111121,11112,1111,111,11
6398,111121,,,,
6399,111121,11112,1111,111,11
6400,111121,11112,1111,111,11
6401,111121,11112,1111,111,11
6402,111121,11112,1111,111,11
6404,111121,11112,1111,111,11
6406,43211,4321,432,43,4
6407,111121,11112,1111,111,11
6408,111121,11112,1111,111,11
6409,111121,11112,1111,111,11
6410,111121,11112,1111,111,11
6411,121321,12132,1213,121,12
6412,111121,11112,1111,111,11
6413,111121,11112,1111,111,11
6414,111121,,,,
6415,53311,5331,533,53,5
6416,91122,9112,911,91,9
6417,111121,11112,1111,111,11
6418,111121,11112,1111,111,11
6419,105111,10511,1051,105,10
6420,111121,11112,1111,111,11
6421,111121,,,,
6422,111121,11112,1111,111,11
6423,111121,11112,1111,111,11
6424,31291,3129,312,31,3
6425,111121,11112,1111,111,11
6426,111121,11112,1111,111,11
6427,111121,11112,1111,111,11
6428,94121,9412,941,94,9
6429,111121,11112,1111,111,11
6430,11113,,,,
6431,11113,,,,
6432,11113,,,,
6433,11113,1111,111,11,1
6434,11113,,,,
6435,11113,,,,
6436,11113,1111,111,11,1
6437,11113,,,,
6438,11113,,,,
6439,11113,,,,
6440,11113,1111,111,11,1
6441,11113,1111,111,11,1
6442,11113,1111,111,11,1
6443,11113,1111,111,11,1
6444,11113,1111,111,11,1
6445,11121,,,,
6446,11132,1113,111,11,1
6447,11211,1121,112,11,1
6448,11241,,,,
6449,11243,,,,
6450,11214,,,,
6451,11411,1141,114,11,1
6452,11411,,,,
6453,11411,1141,114,11,1
6454,11411,1141,114,11,1
6455,11411,1141,114,11,1
6456,11421,1142,114,11,1
6457,11421,,,,
6458,11421,,,,
6459,11431,,,,
6460,11431,,,,
6461,11451,1145,114,11,1
6462,11451,,,,
6463,11521,,,,
6464,11611,1161,116,11,1
6465,11621,1162,116,11,1
6466,11941,1194,119,11,1
6467,11941,1194,119,11,1
6468,12111,,,,
6469,12121,1212,121,12,1
6470,12211,,,,
6471,111121,,,,
6472,111131,11113,1111,111,11
6473,111131,11113,1111,111,11
6474,111131,,,,
6475,12121,,,,
6476,31211,3121,312,31,3
6477,31212,3121,312,31,3
6478,31221,3122,312,31,3
6479,31221,3122,312,31,3
6480,31222,3122,312,31,3
6481,31222,3122,312,31,3
6482,31223,3122,312,31,3
6483,31223,3122,312,31,3
6484,31231,3123,312,31,3
6485,31232,3123,312,31,3
6486,31232,3123,312,31,3
6487,31241,3124,312,31,3
6488,31241,3124,312,31,3
6489,31241,3124,312,31,3
6490,31241,3124,312,31,3
6491,31241,3124,312,31,3
6492,31241,3124,312,31,3
6493,31241,3124,312,31,3
6494,31241,3124,312,31,3
6495,31241,3124,312,31,3
6496,31241,3124,312,31,3
6497,31241,3124,312,31,3
6498,31241,3124,312,31,3
6499,31261,3126,312,31,3
6500,31261,3126,312,31,3
6501,31262,3126,312,31,3
6502,31262,3126,312,31,3
6503,31262,3126,312,31,3
6504,31262,3126,312,31,3
6505,31262,3126,312,31,3
6506,31262,,,,
6507,31262,3126,312,31,3
6508,31262,3126,312,31,3
6509,31262,3126,312,31,3
6510,31262,3126,312,31,3
6511,31271,3127,312,31,3
6512,31271,3127,312,31,3
6513,31271,3127,312,31,3
6514,31271,3127,312,31,3
6515,31271,3127,312,31,3
6516,31272,3127,312,31,3
6517,31272,3127,312,31,3
6518,31272,3127,312,31,3
6519,31272,3127,312,31,3
6520,31281,3128,312,31,3
6521,31281,3128,312,31,3
6522,31291,3129,312,31,3
6523,31291,3129,312,31,3
6524,31291,,,,
6525,31291,3129,312,31,3
6526,31291,,,,
6527,31291,3129,312,31,3
6528,31431,,,,
6529,31431,3143,314,31,3
6530,32131,,,,
6531,111121,,,,
6532,111132,11113,1111,111,11
6533,112111,11211,1121,112,11
6534,112111,11211,1121,112,11
6535,112111,11211,1121,112,11
6536,112111,11211,1121,112,11
6537,112111,,,,
6538,112111,,,,
6539,112111,11211,1121,112,11
6540,112111,11211,1121,112,11
6541,112111,,,,
6542,112111,11211,1121,112,11
6543,112111,11211,1121,112,11
6544,73511,7351,735,73,7
6545,12231,1223,122,12,1
6546,12231,1223,122,12,1
6547,12231,1223,122,12,1
6548,111121,11112,1111,111,11
6549,111121,11112,1111,111,11
6550,111121,11112,1111,111,11
6551,111121,11112,1111,111,11
6552,111121,11112,1111,111,11
6553,11321,1132,113,11,1
6554,111121,11112,1111,111,11
6555,111121,11112,1111,111,11
6556,111121,11112,1111,111,11
6557,111121,11112,1111,111,11
6558,111121,11112,1111,111,11
6559,11311,1131,113,11,1
6560,111121,11112,1111,111,11
6561,111121,11112,1111,111,11
6562,111121,11112,1111,111,11
6563,111121,11112,1111,111,11
6564,111121,11112,1111,111,11
6565,111121,11112,1111,111,11
6566,111121,11112,1111,111,11
6567,111121,,,,
6568,111121,11112,1111,111,11
6569,111121,11112,1111,111,11
6570,111121,11112,1111,111,11
6571,111121,11112,1111,111,11
6572,111121,11112,1111,111,11
6573,111121,11112,1111,111,11
6574,111121,11112,1111,111,11
6575,111121,,,,
6576,111121,,,,
6577,111121,11112,1111,111,11
6578,111121,11112,1111,111,11
6579,12231,1223,122,12,1
6580,12231,1223,122,12,1
6581,111121,11112,1111,111,11
6582,111121,11112,1111,111,11
6583,111121,11112,1111,111,11
6584,111121,11112,1111,111,11
6585,111121,11112,1111,111,11
6586,111121,,,,
6587,111121,11112,1111,111,11
6588,111121,11112,1111,111,11
6589,111121,11112,1111,111,11
6590,111121,,,,
6591,111121,11112,1111,111,11
6592,111121,,,,
6593,111121,11112,1111,111,11
6594,111121,11112,1111,111,11
6595,111121,11112,1111,111,11
6596,111121,11112,1111,111,11
6597,111121,11112,1111,111,11
6598,111121,11112,1111,111,11
6599,111121,11112,1111,111,11
6600,111121,,,,
6601,111121,11112,1111,111,11
6602,111121,11112,1111,111,11
6603,111121,,,,
6604,111121,11112,1111,111,11
